goodreads_book_id,authors,original_publication_year,original_title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,description,check_alphabet,check_alternate
22322,William Gibson,2007.0,Spook Country,3.66,331,1368,5061,6307,3284,"['Blue', 'Nights', 'opens', 'July', '26', '2010', 'Didion', 'thinks', 'back', 'Quintana', '’', 'wedding', 'New', 'York', 'seven', 'years', 'Today', 'would', 'wedding', 'anniversary', 'This', 'fact', 'triggers', 'vivid', 'snapshots', 'Quintana', '’', 'childhood—in', 'Malibu', 'Brentwood', 'school', 'Holmby', 'Hills', 'Reflecting', 'daughter', 'also', 'role', 'parent', 'Didion', 'asks', 'candid', 'questions', 'parent', 'might', 'feels', 'failed', 'either', 'cues', 'taken', 'perhaps', 'displaced', '“', 'How', 'could', 'I', 'missed', 'clearly', 'seen', '”', 'Finally', 'perhaps', 'remain', 'unknown', 'Seamlessly', 'woven', 'incidents', 'Didion', 'sees', 'underscoring', 'age', 'something', 'finds', 'hard', 'acknowledge', 'much', 'less', 'accept']",True,False
534289,"Anonymous, Richard Wilhelm, Cary F. Baynes, C.G. Jung",-750.0,易 [Yì],4.18,178,599,2649,4230,7044,"['Its', 'two', 'months', 'since', 'myriad', 'alien', 'objects', 'clenched', 'Earth', 'screaming', 'burned', 'The', 'heavens', 'silent', 'since', 'derelict', 'space', 'probe', 'hears', 'whispers', 'distant', 'comet', 'Something', 'talks', 'us', 'Who', 'send', 'meet', 'alien', 'alien', 'doesnt', 'want', 'meet', 'Send', 'linguist', 'multiplepersonality', 'disorder', 'biologist', 'spliced', 'machinery', 'cant', 'feel', 'flesh', 'Send', 'pacifist', 'warrior', 'vampire', 'recalled', 'grave', 'voodoo', 'paleogenetics', 'Send', 'man', 'half', 'mind', 'gone', 'since', 'childhood', 'Send', 'edge', 'solar', 'system', 'praying', 'trust', 'freaks', 'monsters', 'fate', 'world', 'You', 'fear', 'may', 'alien', 'thing', 'theyve', 'sent', 'find', 'youd', 'give', 'anything', 'true', 'knew', 'waiting']",True,False
10252302,Joan Didion,2011.0,Blue Nights,3.75,349,1371,4724,6336,4312,"['Snyders', 'tale', 'follows', 'Pearl', 'young', 'woman', 'living', '1920s', 'Los', 'Angeles', 'brutally', 'turned', 'vampire', 'sets', 'path', 'righteous', 'revenge', 'European', 'monsters', 'tortured', 'abused', 'And', 'Kings', 'story', 'set', 'days', 'Americas', 'Wild', 'West', 'readers', 'learn', 'origin', 'Skinner', 'Sweet', 'original', 'American', 'vampire', '–', 'stronger', 'faster', 'creature', 'vampire', 'ever', 'seen']",True,False
48484,Peter Watts,2006.0,Blindsight,3.99,372,1034,3461,6108,6508,"['Working', 'murders', 'Flowers', 'becomes', 'convinced', 'someone', 'keeping', 'list—with', 'many', 'names', 'And', 'discovers', 'connects', '’', 'almost', 'sorry', 'Because', '’', 'true', 'whole', 'thing', 'leads', 'lot', 'trails', 'thought', 'did—and', 'every', 'one', 'boobytrapped']",True,False
7619398,"Scott Snyder, Stephen King, Rafael Albuquerque",2010.0,"American Vampire, Volume 1",3.98,356,981,3663,7054,6353,"['Once', 'Valerie', 'Simpson', '’', 'tennis', 'career', 'skyrocketed', 'headlines', 'belong', 'player', 'wrong', 'side', 'tracks', 'But', 'Valerie', 'shot', 'dead', 'cold', 'blood', 'dropped', 'outside', 'stadium', 'US', 'Open', 'sports', 'agent', 'Myron', 'Bolitar', 'investigates', 'killing', 'uncovers', 'connection', 'two', 'players', 'sixyearold', 'murder', 'exclusive', 'mainline', 'club', 'As', 'Myron', 'drawn', 'case—along', 'dirty', 'US', 'senator', 'jealous', 'mother', 'mob—he', 'finds', 'caught', 'killer', 'truth']",True,False
16619,"Alexis de Tocqueville, Isaac Kramnick, Gerald Bevan",1835.0,De la démocratie en Amérique,3.99,242,919,3887,6411,6267,"['Clayton', 'Reed', 'running', 'past', 'army', 'personal', 'demons', 'threatened', 'take', 'He', 'never', 'thought', 'chance', 'happiness', 'Until']",True,False
8951,Darren Shan,2002.0,"The Lake of Souls (Cirque Du Freak, #10)",4.19,188,796,3094,5525,8678,"['I', '’', 'open', 'eyes', 'I', '’', 'see', 'I', 'smell', 'He', 'thickens', 'air', 'I', 'breathe', 'choking', 'scent…his', 'aroma', 'I', 'shiver', 'I', 'resist', 'If', 'I', '’', 'strong', 'I', 'relegated', 'fate', 'predator', 'whose', 'sickness', 'infects', 'even', 'But', 'I', 'crave', 'knows', 'counting', 'need', 'end', 'gnawing', 'pain', 'How', 'would', 'savor', 'surrender', 'I', '’', 'alive', 'much', 'longer', 'take', 'I', 'beg']",True,False
16081754,A. Meredith Walters,2012.0,Find You in the Dark,3.98,725,1439,4754,8785,9389,"['Nicholas', 'Hook', 'English', 'archer', 'He', 'seems', 'born', 'trouble', 'lord', 'orders', 'London', 'part', 'force', 'sent', 'quell', 'expected', 'Lollard', 'uprising', 'Nicks', 'headstrong', 'behaviour', 'leads', 'proscribed', 'outlaw', 'He', 'finds', 'refuge', 'across', 'Channel', 'part', 'English', 'mercenary', 'force', 'protecting', 'town', 'Soissons', 'French', 'What', 'happened', 'Siege', 'Soissons', 'shocked', 'Europe', 'propels', 'Nick', 'back', 'England', 'enrolled', 'archer', 'companyof', 'doughty', 'Sir', 'John', 'Cornwaille', 'leader', 'Henry', 'Vs', 'army', 'The', 'army', 'superb', 'sickness', 'unexpected', 'French', 'defiance', 'Harfleur', 'reduce', 'nearshambolic', 'condition', 'Henry', 'stubbornly', 'refuses', 'accept', 'defeat', 'appalling', 'weather', 'leads', 'shrunken', 'force', 'appears', 'inevitable', 'disaster']",True,False
13281637,Amy A. Bartol,2011.0,,4.29,247,599,2798,6308,10712,"['Through', 'every', 'family', 'run', 'memories', 'bind', 'together', 'despite', 'everything', 'The', 'Tulls', 'Baltimore', 'exception', 'Abandoned', 'salesman', 'husband', 'Pearl', 'left', 'bring', 'three', 'children', 'alone', 'Cody', 'flawed', 'devil', 'Ezra', 'flawed', 'saint', 'Jenny', 'errant', 'passionate', 'Now', 'Pearl', 'lies', 'dying', 'stiffly', 'encased', 'pride', 'solitude', 'past', 'unlocked', 'secrets']",True,False
3276012,Bernard Cornwell,2008.0,Azincourt ,4.11,143,525,3204,7413,6579,"['Then', 'Heavens', 'stepmother', 'ran', 'wicked', 'greedy', 'father', 'scheme', 'vicious', 'scheme', 'threatened', 'destroy', 'precious', 'dream', 'Heaven', 'children', 'forever']",True,False
30512,Roddy Doyle,1993.0,Paddy Clarke Ha Ha Ha,3.75,325,1171,4673,6759,3845,"['The', 'fifth', 'book', 'New', 'York', 'Times', 'bestselling', 'CHILDREN', 'OF', 'THE', 'RED', 'KING', 'series', 'When', 'Charlie', 'turns', 'twelve', 'New', 'Years', 'Eve', 'Flame', 'Cats', 'give', 'grave', 'warning', 'Something', 'ancient', 'awoken', 'Charlie', 'must', 'watchful', 'Soon', 'Charlie', 'learns', 'shadow', 'Red', 'Kings', 'portrait', 'released', 'anything', 'keep', 'Charlie', 'finding', 'father', 'Meanwhile', 'pets', 'mysteriously', 'vanishing', 'city', 'Olivia', 'danger', 'revealing', 'newfound', 'powers']",True,False
787660,V.C. Andrews,1985.0,Heaven,4.01,240,1013,4153,5713,7133,"['The', 'company', 'chairman', 'lay', 'dead', 'woods', 'orange', 'hunting', 'jacket', 'punctured', 'bullet', 'close', 'range', 'Around', 'stood', 'four', 'executives', 'hunting', 'reason', 'sorry', 'mans', 'death', 'A', 'classic', 'murder', 'mystery', 'would', 'seem', 'kind', 'detective', 'gathers', 'everyone', 'together', 'end', 'solves', 'case', 'But', 'Lucas', 'Davenport', 'knows', 'going', 'easy', 'There', 'currents', 'running', 'group', 'hints', 'whispers', 'something', 'much', 'greater', 'murder', 'single', 'man', 'Some', 'time', 'soon', 'unless', 'could', 'stop', 'would', 'deaths', 'Davenport', 'cant', 'help', 'wonder', 'maybe', 'final', 'death', 'might']",True,False
47881,Jenny Nimmo,2006.0,"Charlie Bone and the Hidden King (The Children of the Red King, # 5)",3.98,282,970,4579,6532,6981,"['Also', 'featuring', 'complete', 'art', 'galleries', 'Gabriel', 'Rodriguez', 'Clive', 'Barker', 'full', 'issuebyissue', 'annotations', 'Ryall', 'Rodriguez']",True,False
216131,John Sandford,1998.0,Secret Prey,4.25,71,208,2650,7731,7842,"['Here', 'rich', 'complex', 'world', 'Frank', 'Herbert', 'created', 'time', 'leading', 'momentous', 'events', 'Dune', 'As', 'Emperor', 'Elroods', 'son', 'plots', 'subtle', 'regicide', 'young', 'Leto', 'Atreides', 'leaves', 'years', 'education', 'mechanized', 'world', 'Ix', 'planetologist', 'named', 'Pardot', 'Kynes', 'seeks', 'secrets', 'Arrakis', 'eightyearold', 'slave', 'Duncan', 'Idaho', 'hunted', 'cruel', 'masters', 'terrifying', 'game', 'vows', 'escape', 'vengeance', 'But', 'none', 'envision', 'fate', 'store', 'form', 'one', 'make', 'renegades—and', 'shapers', 'history']",True,False
34871,"Chris Ryall, Gabriel Rodríguez, Clive Barker",1989.0,Clive Barker's The Great and Secret Show: Volume 1 (Clive Barker's the Great and Secret Show),4.21,146,468,2479,5455,7147,"['Cat', 'doesnt', 'mind', 'living', 'shadow', 'sister', 'Gwendolen', 'promising', 'young', 'witch', 'ever', 'seen', 'Coven', 'Street', 'But', 'trouble', 'starts', 'brewing', 'moment', 'two', 'orphans', 'summoned', 'live', 'Chrestomanci', 'Castle', 'Frustrated', 'witches', 'castle', 'refuse', 'acknowledge', 'talents', 'Gwendolen', 'conjures', 'scheme', 'could', 'throw', 'whole', 'worlds', 'whack']",True,False
754713,Arthur Conan Doyle,1917.0,His Last Bow: Some Reminiscences of Sherlock Holmes,4.27,120,436,3353,7590,10642,"['Few', 'first', 'novels', 'created', 'much', 'popular', 'excitement', 'The', 'Pickwick', 'Papers–a', 'comic', 'masterpiece', 'catapulted', '24yearold', 'author', 'immediate', 'fame', 'Readers', 'captivated', 'adventures', 'poet', 'Snodgrass', 'lover', 'Tupman', 'sportsman', 'Winkle', 'quintessentially', 'English', 'Quixote', 'Mr', 'Pickwick', 'cockney', 'Sancho', 'Panza', 'Sam', 'Weller', 'From', 'hallowed', 'turf', 'Dingley', 'Dell', 'Cricket', 'Club', 'unholy', 'fracas', 'Eatanswill', 'election', 'via', 'Fleet', 'debtor', '’', 'prison', 'characters', 'incidents', 'sprang', 'life', 'Dickens', '’', 'pen', 'form', 'enduringly', 'popular', 'work', 'ebullient', 'humour', 'literary', 'invention']",True,False
761575,"Brian Herbert, Kevin J. Anderson",1999.0,Dune: House Atreides,3.69,760,1577,4825,5929,4787,"['Netherland', 'gives', 'us', 'flawlessly', 'drawn', 'picture', 'littleknown', 'New', 'York', 'story', 'much', 'larger', 'brilliantly', 'achieved', 'ambition', 'grand', 'strangeness', 'fading', 'promise', '21st', 'century', 'America', 'outsider', '’', 'vantage', 'point', 'complicated', 'relationship', 'American', 'dream', 'particular', 'dreamers', 'Most', 'immediately', 'though', 'story', 'one', 'manof', 'marriage', 'foundering', 'recuperating', 'mystery', 'ordinariness', 'shallows', 'depths', 'male', 'friendship', 'mourning', 'memory', 'Joseph', 'O', '’', 'Neill', '’', 'prose', 'conscientiousness', 'beauty', 'involves', 'us', 'utterly', 'struggle', 'meaning', 'governs', 'single', 'life']",True,False
244572,Diana Wynne Jones,1977.0,Charmed Life ,3.95,661,1194,5133,9051,8212,"['Moscow', 'Present', 'Day', 'Atlanta', 'lawyer', 'Miles', 'Lord', 'fluent', 'Russian', 'well', 'versed', 'country', '’', 'history', 'thrilled', 'Moscow', 'eve', 'momentous', 'event', 'After', 'fall', 'Communism', 'succession', 'weak', 'governments', 'Russian', 'people', 'voted', 'bring', 'back', 'monarchy', 'The', 'new', 'tsar', 'chosen', 'distant', 'relatives', 'Nicholas', 'II', 'specially', 'appointed', 'commission', 'Miles', '’', 'job', 'perform', 'background', 'check', 'Tsarist', 'candidate', 'favored', 'powerful', 'group', 'Western', 'businessmen', 'But', 'research', 'quickly', 'becomes', 'least', 'Miles', '’', 'concerns', 'nearly', 'killed', 'gunmen', 'city', 'plaza']",True,False
2615008,Joseph O'Neill,2008.0,Netherland,3.4,685,2192,5224,5338,2295,"['The', 'author', 'Tony', 'Award', 'winner', 'The', 'History', 'Boys', 'Alan', 'Bennett', 'one', 'Britain', '’', 'bestloved', 'literary', 'voices', 'With', 'The', 'Uncommon', 'Reader', 'brings', 'us', 'playful', 'homage', 'written', 'word', 'imagining', 'world', 'literature', 'becomes', 'subversive', 'bridge', 'powerbrokers', 'commoners', 'By', 'turns', 'cheeky', 'charming', 'novella', 'features', 'Queen', 'protagonist', 'When', 'yapping', 'corgis', 'lead', 'mobile', 'library', 'Her', 'Majesty', 'develops', 'new', 'obsession', 'reading', 'She', 'finds', 'devouring', 'works', 'tantalizing', 'range', 'authors', 'Brontë', 'sisters', 'Jean', 'Genet', 'With', 'young', 'member', 'palace', 'kitchen', 'staff', 'guiding', 'choices', '’', 'long', 'Queen', 'begins', 'develop', 'new', 'perspective', 'world', 'one', 'alarms', 'closest', 'advisers', 'tempts', 'make', 'bold', 'new', 'decisions', 'Brimming', 'mischievous', 'wit', 'garnered', 'acclaim', 'Bennett', 'sides', 'Atlantic', 'The', 'Uncommon', 'Reader', 'delightful', 'celebration', 'books', 'writers', 'readers', 'sustain']",True,False
75020,Steve Berry,2004.0,The Romanov Prophecy,3.9,220,901,4627,7241,5311,"['Although', 'Kafka', 'never', 'visited', 'America', 'images', 'vast', 'landscape', 'dangers', 'opportunities', 'inspired', 'saga', 'golden', 'land', 'Here', 'startlingly', 'modern', 'fantastic', 'visionary', 'tale', 'America', 'place', 'one', 'yet', 'seen', 'historical', 'period', 'cant', 'identified', 'writes', 'E', 'L', 'Doctorow', 'new', 'foreword', 'Kafka', 'made', 'novel', 'minds', 'mythic', 'elements', 'Doctorow', 'explains', 'research', 'data', 'caught', 'eye', 'bent', 'like', 'rays', 'field', 'gravity']",True,False
6660747,Larissa Ione,2010.0,Ecstasy Unveiled,4.36,140,433,2892,8194,12938,"['In', 'sleepy', 'secluded', 'Alaska', 'town', 'called', 'Barrow', 'sun', 'sets', 'doesnt', 'rise', 'thirty', 'consecutive', 'days', 'nights', 'From', 'darkness', 'across', 'frozen', 'wasteland', 'evil', 'come', 'bring', 'residents', 'Barrow', 'knees', 'The', 'hope', 'town', 'Sheriff', 'Deputy', 'husband', 'wife', 'torn', 'survival', 'saving', 'town', 'love']",True,False
1096390,Alan Bennett,2007.0,The Uncommon Reader ,3.82,308,1378,6039,9331,5580,"['At', 'time', 'shadows', 'past', 'continue', 'haunt', 'forest', 'old', 'friends', 'struggle', 'find', 'place', 'others', 'appear', 'lost', 'forever', 'old', 'enemy', 'finds', 'new', 'way', 'resurface', 'quest', 'dark', 'revenge', 'A', 'sinister', 'path', 'unfolding', 'time', 'coming', 'certain', 'warriors', 'make', 'choices', 'determine', 'destiny', 'destiny', 'Clans']",True,False
831829,"Steve Niles, Ben Templesmith",2001.0,30 Days of Night,3.81,430,1326,4123,4993,5023,"['Bellwether', 'Prize', 'Winner', 'Hillary', 'Jordans', 'provocative', 'new', 'novel', 'fiercely', 'imagined', 'story', 'woman', 'struggling', 'navigate', 'America', 'nottoodistant', 'future', 'line', 'church', 'state', 'eradicated', 'convicted', 'felons', 'longer', 'imprisoned', 'rehabilitated', 'chromed', 'skin', 'color', 'genetically', 'altered', 'match', 'class', 'crime', 'released', 'back', 'population', 'survive', 'best', 'Hannah', 'Red', 'crime', 'murder']",True,False
9666241,"يوسف زيدان, Youssef Ziedan",2010.0,النبطي,3.43,709,1626,4112,3913,2255,"['Student', 'body', 'president', 'nominated', 'powermad', 'best', 'friend', 'Lilly', 'This', 'Mia', 'imagined', 'kicking', 'sophomore', 'year', 'usual', 'bigger', 'problems', 'worry', 'like', 'Geometry', 'And', 'Mias', 'one', 'true', 'love', 'Michael', 'uptown', 'college', 'whats', 'point', 'even', 'getting', 'school', 'morning', 'But', 'last', 'straw', 'Lana', 'whispers', 'lunch', 'line', 'college', 'boys', 'expect', 'girlfriends', 'Really', 'almost', 'princess', 'training', 'bear']",True,False
11045709,Hillary Jordan,2011.0,When She Woke,3.67,528,1771,6346,8527,4365,"['With', 'Hitchens', 'erudite', 'witty', 'guide', 'youll', 'led', 'wealth', 'philosophy', 'literature', 'scientific', 'inquiry', 'including', 'generous', 'portions', 'words', 'Lucretius', 'Benedict', 'de', 'Spinoza', 'Charles', 'Darwin', 'Karl', 'Marx', 'Mark', 'Twain', 'George', 'Eliot', 'Bertrand', 'Russell', 'Emma', 'Goldman', 'H', 'L', 'Mencken', 'Albert', 'Einstein', 'Daniel', 'Dennett', 'Sam', 'Harris', 'Richard', 'Dawkins', 'many', 'others', 'wellknown', 'lesser', 'known', 'And', 'theyre', 'set', 'context', 'commented', 'upon', 'Christopher', 'Hitchens', 'political', 'literary', 'journalist', 'extraordinaire', '”', 'Los', 'Angeles', 'Times']",True,False
300226,Sidney Sheldon,1970.0,The Naked Face,3.51,341,1706,5510,4656,2616,"['HIS', 'HUNGER', 'CANT', 'BE', 'DENIED']",True,False
93726,Meg Cabot,2006.0,Princess in Training,3.7,375,2168,8440,8115,6264,"['After', 'quarter', 'century', 'print', 'Capras', 'groundbreaking', 'work', 'still', 'challenges', 'inspires', 'This', 'updated', 'edition', 'The', 'Tao', 'Physics', 'includes', 'new', 'preface', 'afterword', 'author', 'reviews', 'developments', 'twentyfive', 'years', 'since', 'books', 'first', 'publication', 'discusses', 'criticisms', 'book', 'received', 'examines', 'future', 'possibilities', 'new', 'scientific', 'world']",True,False
1566053,"Christopher Hitchens, Titus Lucretius Carus, Omar Khayyám, Thomas Hobbes, Baruch Spinoza, David Hume, James Boswell, Percy Bysshe Shelley, George Eliot, Charles Darwin, Leslie Stephen, Anatole France, Mark Twain, Joseph Conrad, Thomas Hardy, Emma Goldman, H.P. Lovecraft, Carl Van Doren, H.L. Mencken, Sigmund Freud, Albert Einstein, George Orwell, John Betjeman, Chapman Cohen, Bertrand Russell, Philip Larkin, Martin Gardner, Carl Sagan, John Updike, John Leslie Mackie, Michael Shermer, A.J. Ayer, Daniel C. Dennett, Charles Templeton, Richard Dawkins, Victor J. Stenger, Elizabeth S.  Anderson, Penn Jillette, Ian McEwan, Steven Weinberg, Salman Rushdie, Ibn Warraq, Sam Harris, A.C. Grayling, Ayaan Hirsi Ali, John Stuart Mill, Karl Marx",2007.0,The Portable Atheist: Essential Readings for the Non-believer,4.02,435,630,2727,5368,5638,"['Danielle', '“', 'Danny', '”', 'West', 'daughter', 'Deuce', 'West', 'President', 'Hell', '’', 'Horsemen', 'Motorcycle', 'Club', 'A', 'sweet', 'beautiful', 'girl', 'loses', 'way', 'searching', 'things', 'always', 'reach', 'Erik', '“', 'Ripper', '”', 'Jacobs', 'Sergeant', 'Arms', 'Hell', '’', 'Horsemen', 'Once', 'man', 'always', 'smile', 'face', 'life', 'takes', 'turn', 'worst', 'tragedy', 'befalls', 'leaving', 'scarred', 'broken', 'During', 'midsummer', 'night', 'Danny', 'Ripper', '’', 'paths', 'cross', 'forever', 'changing', 'lives', 'Hastily', 'lust', 'turns', 'love', 'another', 'tragedy', 'forces', 'apart', 'On', 'journey', 'marred', 'ugliness', 'chaos', 'Danny', 'Ripper', 'must', 'discover', 'unforeseen', 'connection', 'find', 'beauty', 'world']",True,False
7715664,Larissa Ione,2010.0,Sin Undone,4.35,186,485,2903,7550,12806,"['Leah', 'Mills', 'lives', 'life', 'fugitive', '–', 'kept', 'run', 'one', 'terrible', 'day', 'past', 'It', 'lonely', 'life', 'without', 'social', 'life', 'friends', '–', 'longing', 'connection', '–', 'meets', 'Julian', 'For', 'first', 'time', 'dares', 'believe', 'live', 'normal', 'life']",True,False
10238,Fritjof Capra,1975.0,The Tao of Physics: An Exploration of the Parallels Between Modern Physics and Eastern Mysticism,3.96,318,750,2973,4794,4927,"['Meanwhile', 'Acceptance', 'tunnels', 'ever', 'deeper', 'circumstances', 'surrounding', 'creation', 'Area', 'X—what', 'initiated', 'unnatural', 'upheaval', 'Among', 'many', 'tried', 'gotten', 'close', 'understanding', 'Area', 'X—and', 'may', 'corrupted']",True,False
26158341,Kathryn Croft,2015.0,The Girl With No Past,3.59,577,1570,4786,5674,3157,"['Penny', 'sick', 'boys', 'sick', 'dating', 'So', 'vows', 'Its', 'personal', 'choice', 'course', 'soon', 'everyone', 'wants', 'know', 'And', 'girls', 'inspired', 'A', 'movement', 'born', 'The', 'Lonely', 'Hearts', 'Club', 'named', 'band', 'Sgt', 'Pepper', 'Penny', 'suddenly', 'known', 'nondating', 'ways', 'bad', 'theres', 'certain', 'boy', 'cant', 'help', 'like']",True,False
18077752,Jeff VanderMeer,2014.0,Acceptance,3.58,424,1860,5119,6065,3125,"['Now', 'beautiful', 'young', 'woman', 'Gillian', 'finds', 'key', 'resolving', 'past', 'handsome', 'Scottish', 'chieftains', 'Ramsey', 'Sinclair', 'Brodick', 'Buchanan', 'With', 'cunning', 'courage', 'daring', 'Scotsmen', 'friendship', 'new', 'ally', 'Bridgid', 'KirkConnell', 'Gillian', 'last', 'fights', 'unscrupulous', 'Baron', 'Alford', 'laying', 'claim', 'home', 'family', 'fathers', 'reputation', 'But', 'presence', 'mighty', 'warriors', 'Gillian', 'Bridgid', 'discover', 'desire', 'weapon', 'conquestbetrayal', 'slay', 'trust', 'heartbeatand', 'greatest', 'risk', 'surrenderto', 'deep', 'emotions', 'unexpected', 'love']",True,False
12958487,Kristen Ashley,2011.0,Lady Luck,4.44,180,529,2862,9325,17879,"['Who', 'Was', 'suffering', 'shock', 'exhaustion', 'Above', 'significance', 'figure', '4', 'scribbled', 'sheet', 'paper', 'Poirot', 'finds', 'plunged', 'world', 'international', 'intrigue', 'risking', 'life', 'uncover', 'truth', 'Number', 'Four']",True,False
6609714,Elizabeth Eulberg,2010.0,The Lonely Hearts Club,3.83,486,1678,5368,7293,6585,"['Hercule', 'Poirot', 'vacationing', 'Cornish', 'coast', 'meets', 'Nick', 'Buckly', 'Nick', 'young', 'reckless', 'mistress', 'End', 'House', 'imposing', 'structure', 'perched', 'rocky', 'cliffs', 'St', 'Loo']",True,False
16316,Agatha Christie,1927.0,The Big Four,3.6,655,2484,6645,6741,5039,"['Contains', 'complete', 'text', 'Veronica', 'Roths', '1', 'New', 'York', 'Times', 'bestsellers', 'Divergent', 'Insurgent', 'well', 'fifty', 'pages', 'bonus', 'content', 'including', 'author', 'interviews', 'QA', 'discussion', 'questions', 'faction', 'quiz', 'faction', 'manifestos', 'playlist']",True,False
23346719,Renée Knight,2015.0,Disclaimer,3.58,540,1584,5210,6557,2929,"['This', 'story', 'donkey', 'named', 'Beatrice', 'monkey', 'named', 'Virgil', 'It', 'also', 'story', 'extraordinary', 'journey', 'undertaken', 'man', 'named', 'Henry', 'It', 'begins', 'mysterious', 'parcel', 'ends', 'place', 'make', 'think', 'one', 'significant', 'events', 'twentieth', 'century', 'Once', 'finished', 'reading', 'impossible', 'forget']",True,False
15743078,Veronica Roth,2012.0,,4.56,158,254,1059,2666,9901,"['From', 'awardwinning', 'Hiroyuki', 'Takei', 'Shaman', 'King', 'produced', 'hit', 'anime', '2001', 'When', 'takes', 'shortcut', 'cemetery', 'Manta', 'Oyamada', 'meets', 'strange', 'kid', 'headphones', '—', 'surrounded', 'ghosts', 'The', 'kid', 'teenage', 'shaman', 'Yoh', 'Asakura', 'Tapping', 'supernatural', 'swordfighting', 'powers', 'samurai', 'ghost', 'Admidamaru', 'Yoh', 'fights', 'Bokuto', 'Ryu', 'swordwielding', 'gang', 'member', 'But', 'even', 'dangerous', 'opponent', 'stalking', 'Yoh', 'Manta', '—', 'Chinese', 'shaman', 'wants', 'possess', 'Amidamaru']",True,False
885744,Hiroyuki Takei,1998.0,シャーマンキング 1,4.14,268,742,2639,3610,6841,"['In', 'extraordinary', 'bestseller', 'Steven', 'Pinker', 'one', 'worlds', 'leading', 'cognitive', 'scientists', 'rest', 'mind', 'language', '1994', 'book', 'The', 'Language', 'Instinct', 'He', 'explains', 'mind', 'evolved', 'allows', 'us', 'see', 'think', 'feel', 'laugh', 'interact', 'enjoy', 'arts', 'ponder', 'mysteries', 'life', 'And', 'wit', 'prompted', 'Mark', 'Ridley', 'write', 'New', 'York', 'Times', 'Book', 'Review', 'No', 'science', 'writer', 'makes', 'laugh', 'much', 'Pinker', 'deserves', 'superlatives', 'lavished', 'The', 'arguments', 'book', 'bold', 'title', 'Pinker', 'rehabilitates', 'unfashionable', 'ideas', 'mind', 'computer', 'human', 'nature', 'shaped', 'natural', 'selection', 'challenges', 'fashionable', 'ones', 'passionate', 'emotions', 'irrational', 'parents', 'socialize', 'children', 'nature', 'good', 'modern', 'society', 'corrupting', 'Winner', 'Los', 'Angeles', 'Times', 'Book', 'Prize', 'A', 'New', 'York', 'Times', 'Notable', 'Book', 'Year', 'Publishers', 'Weekly', 'Best', 'Book', '1997', 'Featured', 'Time', 'magazine', 'New', 'York', 'Times', 'Magazine', 'The', 'New', 'Yorker', 'Nature', 'Science', 'Lingua', 'Franca', 'Science', 'Times', 'Frontpage', 'reviews', 'Washington', 'Post', 'Book', 'World', 'Boston', 'Globe', 'Book', 'Section', 'San', 'Diego', 'Union', 'Book', 'Review']",True,False
187049,Robert Jordan,1990.0,"Eye of the World (The Wheel of Time, #1-1)",4.26,394,477,1775,4006,7665,"['Since', 'return', 'Gregor', 'Novak', 'island', 'turned', 'several', 'shades', 'darker', 'His', 'hatred', 'toward', 'Sofia', 'thirst', 'fresh', 'blood', 'lead', 'brutal', 'war', 'igniting', 'father', 'son']",True,False
33426,Michio Kaku,1994.0,"Hyperspace: A Scientific Odyssey Through Parallel Universes, Time Warps, and the Tenth Dimension",4.11,276,624,2622,5315,6313,"['The', 'Bailey', 'Flanigan', 'series', 'begins', 'Bailey', 'leaving', 'Bloomington', 'adventure', 'lifetime', 'She', 'audition', 'ensemble', 'Broadway', 'musical', 'New', 'York', 'City', 'She', '’', 'determined', 'take', 'advantage', 'onceinalifetime', 'opportunity', 'really', 'ready', 'leave', 'family', 'friends', 'loneliness', 'city', 'And', 'Cody', 'His', 'disappearance', 'worried', 'future', 'praying', 'love', 'survive', 'In', 'order', 'closer', 'mother', 'jail', 'Cody', 'takes', 'coaching', 'job', 'small', 'community', 'outside', 'Indianapolis', 'New', 'friends', 'distance', 'circumstances', 'expose', 'cracks', 'relationship', 'Bailey', 'Flanigan', 'Love', 'loneliness', 'big', 'opportunities', 'even', 'bigger', 'decisions', 'highlight', 'first', 'book', 'new', 'Bailey', 'Flanigan', 'series', 'features', 'members', 'popular', 'Baxter', 'family', 'finally', 'completes', 'Bailey', 'FlaniganCody', 'Coleman', 'story']",True,False
17925397,Bella Forrest,2013.0,,4.1,240,836,3631,6600,7932,"['Welcome', 'Panem', 'world', 'The', 'Hunger', 'Games', 'This', 'definitive', 'richly', 'illustrated', 'fullcolor', 'guide', 'districts', 'Panem', 'participants', 'The', 'Hunger', 'Games', 'life', 'home', 'Katniss', 'Everdeen', 'A', 'musthave', 'fans', 'Hunger', 'Games', 'novels', 'new', 'Hunger', 'Games', 'film']",True,False
8139321,Karen Kingsbury,2011.0,Leaving,4.22,325,592,2073,3937,7437,"['This', 'expanded', 'edition', 'John', 'Stuart', 'Mills', 'Utilitarianism', 'includes', 'text', '1868', 'speech', 'British', 'House', 'Commons', 'defending', 'use', 'capital', 'punishment', 'cases', 'aggravated', 'murder', 'The', 'speech', 'significant', 'topic', 'remains', 'timely', 'arguments', 'illustrate', 'applicability', 'principle', 'utility', 'questions', 'largescale', 'social', 'policy']",True,False
